CNAE09;negocio;MES;TRIGGER
5917;3;7;A.POSITIVO
5917;3;11;C.NEGATIVO
5917;3;12;C.NEGATIVO
5917;4;2;B.POSITIVO
5917;4;3;A.POSITIVO
5917;4;8;D.NEGATIVO
5917;5;4;C.NEGATIVO
5917;5;6;C.NEGATIVO
5917;5;8;C.NEGATIVO
5917;5;9;B.POSITIVO
5917;5;10;B.POSITIVO
5917;5;12;C.NEGATIVO
6010;1;1;A.POSITIVO
6010;1;2;B.POSITIVO
6010;1;3;B.POSITIVO
6010;1;4;B.POSITIVO
6010;1;5;C.NEGATIVO
6010;1;8;D.NEGATIVO
6010;1;11;C.NEGATIVO
6190;1;1;A.POSITIVO
6190;1;2;B.POSITIVO
6190;1;3;B.POSITIVO
6190;1;4;C.NEGATIVO
6190;1;5;C.NEGATIVO
6190;1;6;D.NEGATIVO
6190;1;8;D.NEGATIVO
6190;1;9;C.NEGATIVO
6190;1;12;B.POSITIVO
6201;0;4;B.POSITIVO
6201;1;3;B.POSITIVO
6201;1;8;C.NEGATIVO
6201;2;2;B.POSITIVO
6201;2;3;B.POSITIVO
6201;2;8;C.NEGATIVO
6201;2;9;C.NEGATIVO
6201;3;3;B.POSITIVO
6201;3;8;C.NEGATIVO
6201;3;10;B.POSITIVO
6201;4;1;B.POSITIVO
6201;4;8;D.NEGATIVO
6201;5;8;C.NEGATIVO
6202;0;8;C.NEGATIVO
6202;1;8;C.NEGATIVO
6202;2;3;B.POSITIVO
6202;2;8;C.NEGATIVO
6202;3;2;B.POSITIVO
6202;3;8;C.NEGATIVO
6202;4;1;B.POSITIVO
6202;4;2;B.POSITIVO
6202;4;8;D.NEGATIVO
6202;5;8;C.NEGATIVO
6203;0;1;A.POSITIVO
6203;0;2;A.POSITIVO
6203;0;3;A.POSITIVO
6203;0;4;A.POSITIVO
6203;0;5;C.NEGATIVO
6203;0;6;D.NEGATIVO
6203;0;7;C.NEGATIVO
6203;0;8;D.NEGATIVO
6203;0;10;C.NEGATIVO
6203;0;11;C.NEGATIVO
6203;0;12;C.NEGATIVO
6203;1;2;B.POSITIVO
6203;1;3;B.POSITIVO
6203;1;8;C.NEGATIVO
6203;2;1;B.POSITIVO
6203;2;2;B.POSITIVO
6203;2;3;B.POSITIVO
6203;2;6;C.NEGATIVO
6203;2;7;C.NEGATIVO
6203;2;8;C.NEGATIVO
6203;2;10;B.POSITIVO
6203;2;12;C.NEGATIVO
6203;3;5;C.NEGATIVO
6203;3;8;D.NEGATIVO
6203;3;9;C.NEGATIVO
6203;3;10;B.POSITIVO
6203;4;5;C.NEGATIVO
6203;4;6;B.POSITIVO
6203;4;7;B.POSITIVO
6203;4;9;C.NEGATIVO
6203;4;10;B.POSITIVO
6203;4;12;C.NEGATIVO
6203;5;2;A.POSITIVO
6203;5;3;A.POSITIVO
6203;5;6;C.NEGATIVO
6203;5;8;C.NEGATIVO
6203;5;10;B.POSITIVO
6209;0;3;B.POSITIVO
6209;0;4;B.POSITIVO
6209;0;8;C.NEGATIVO
6209;0;12;C.NEGATIVO
6209;1;2;B.POSITIVO
6209;1;3;B.POSITIVO
6209;1;8;C.NEGATIVO
6209;2;8;C.NEGATIVO
6209;3;2;B.POSITIVO
6209;3;3;B.POSITIVO
6209;3;8;C.NEGATIVO
6209;4;1;B.POSITIVO
6209;4;3;B.POSITIVO
6209;4;8;C.NEGATIVO
6209;5;8;C.NEGATIVO
6311;0;6;A.POSITIVO
6311;0;8;D.NEGATIVO
6311;0;9;C.NEGATIVO
6311;0;11;C.NEGATIVO
6311;1;2;B.POSITIVO
6311;1;3;B.POSITIVO
6311;1;8;C.NEGATIVO
6311;2;1;A.POSITIVO
6311;2;3;C.NEGATIVO
6311;2;5;C.NEGATIVO
6311;2;7;B.POSITIVO
6311;2;8;C.NEGATIVO
6311;3;3;A.POSITIVO
6311;3;4;B.POSITIVO
6311;3;8;C.NEGATIVO
6311;3;12;C.NEGATIVO
6311;4;2;C.NEGATIVO
6311;4;3;A.POSITIVO
6311;4;6;C.NEGATIVO
6311;4;7;D.NEGATIVO
6311;4;8;C.NEGATIVO
6311;4;10;B.POSITIVO
6311;4;11;A.POSITIVO
6311;4;12;C.NEGATIVO
6311;5;2;B.POSITIVO
6311;5;8;C.NEGATIVO
6312;0;2;C.NEGATIVO
6312;0;3;A.POSITIVO
6312;0;4;B.POSITIVO
6312;0;7;C.NEGATIVO
6312;0;8;C.NEGATIVO
6312;1;1;B.POSITIVO
6312;1;2;B.POSITIVO
6312;1;3;B.POSITIVO
6312;1;8;C.NEGATIVO
6312;2;3;C.NEGATIVO
6312;2;4;C.NEGATIVO
6312;2;8;D.NEGATIVO
6312;2;9;A.POSITIVO
6312;2;10;A.POSITIVO
6312;2;11;C.NEGATIVO
6312;2;12;C.NEGATIVO
6312;3;3;B.POSITIVO
6312;3;4;A.POSITIVO
6312;3;6;C.NEGATIVO
6312;3;8;C.NEGATIVO
6312;3;10;C.NEGATIVO
6312;3;12;C.NEGATIVO
6312;4;1;D.NEGATIVO
6312;4;4;C.NEGATIVO
6312;4;6;B.POSITIVO
6312;4;8;C.NEGATIVO
6312;4;10;A.POSITIVO
6312;4;11;B.POSITIVO
6312;5;1;C.NEGATIVO
6312;5;2;A.POSITIVO
6312;5;6;C.NEGATIVO
6312;5;8;C.NEGATIVO
6312;5;9;C.NEGATIVO
6312;5;10;A.POSITIVO
6312;5;11;C.NEGATIVO
6312;5;12;D.NEGATIVO
6391;1;1;B.POSITIVO
6391;1;2;A.POSITIVO
6391;1;6;C.NEGATIVO
6391;1;8;C.NEGATIVO
6391;1;10;C.NEGATIVO
6391;1;11;B.POSITIVO
6391;1;12;C.NEGATIVO
6391;3;1;A.POSITIVO
6391;3;3;B.POSITIVO
6391;3;8;D.NEGATIVO
6391;3;12;C.NEGATIVO
6391;5;1;C.NEGATIVO
6391;5;2;B.POSITIVO
6391;5;5;B.POSITIVO
6391;5;7;B.POSITIVO
6391;5;8;D.NEGATIVO
6399;0;2;C.NEGATIVO
6399;0;5;B.POSITIVO
6399;0;6;C.NEGATIVO
6399;0;7;A.POSITIVO
6399;0;8;C.NEGATIVO
6399;0;12;B.POSITIVO
6399;1;2;B.POSITIVO
6399;1;8;C.NEGATIVO
6399;2;2;B.POSITIVO
6399;2;3;A.POSITIVO
6399;2;5;C.NEGATIVO
6399;2;7;C.NEGATIVO
6399;2;8;C.NEGATIVO
6399;2;12;C.NEGATIVO
6399;3;2;A.POSITIVO
6399;3;3;B.POSITIVO
6399;3;8;C.NEGATIVO
6399;3;12;C.NEGATIVO
6399;4;1;B.POSITIVO
6399;4;2;A.POSITIVO
6399;4;6;C.NEGATIVO
6399;4;8;C.NEGATIVO
6399;4;9;C.NEGATIVO
6399;5;2;A.POSITIVO
6399;5;5;C.NEGATIVO
6399;5;8;C.NEGATIVO
6411;5;2;B.POSITIVO
6411;5;3;A.POSITIVO
6411;5;4;C.NEGATIVO
6411;5;6;B.POSITIVO
6411;5;7;C.NEGATIVO
6411;5;8;C.NEGATIVO
6411;5;10;C.NEGATIVO
6411;5;12;C.NEGATIVO
6419;0;1;C.NEGATIVO
6419;0;8;C.NEGATIVO
6419;0;9;C.NEGATIVO
6419;0;11;B.POSITIVO
6419;0;12;B.POSITIVO
6419;1;8;C.NEGATIVO
6419;3;1;A.POSITIVO
6419;3;2;A.POSITIVO
6419;3;4;C.NEGATIVO
6419;3;5;B.POSITIVO
6419;3;7;A.POSITIVO
6419;3;8;C.NEGATIVO
6419;3;9;C.NEGATIVO
6419;3;10;C.NEGATIVO
6419;3;11;C.NEGATIVO
6419;4;2;C.NEGATIVO
6419;4;3;C.NEGATIVO
6419;4;5;A.POSITIVO
6419;5;8;C.NEGATIVO
6491;1;4;B.POSITIVO
6491;1;5;A.POSITIVO
6491;1;6;C.NEGATIVO
6491;1;7;C.NEGATIVO
6491;1;8;C.NEGATIVO
6491;1;11;B.POSITIVO
6491;5;2;C.NEGATIVO
6491;5;4;D.NEGATIVO
6491;5;5;B.POSITIVO
6491;5;6;B.POSITIVO
6491;5;7;B.POSITIVO
6491;5;8;C.NEGATIVO
6491;5;10;B.POSITIVO
6491;5;11;C.NEGATIVO
6492;0;4;A.POSITIVO
6492;0;9;C.NEGATIVO
6492;1;2;B.POSITIVO
6492;1;3;B.POSITIVO
6492;1;5;C.NEGATIVO
6492;1;8;C.NEGATIVO
6492;4;2;B.POSITIVO
6492;4;4;C.NEGATIVO
6492;4;7;B.POSITIVO
6492;4;8;C.NEGATIVO
6492;4;10;B.POSITIVO
6492;5;2;A.POSITIVO
6492;5;8;D.NEGATIVO
6492;5;10;B.POSITIVO
6499;0;1;C.NEGATIVO
6499;0;2;A.POSITIVO
6499;0;4;D.NEGATIVO
6499;0;6;B.POSITIVO
6499;0;7;B.POSITIVO
6499;0;8;D.NEGATIVO
6499;0;11;C.NEGATIVO
6499;1;4;B.POSITIVO
6499;1;8;C.NEGATIVO
6499;1;10;B.POSITIVO
6499;2;1;A.POSITIVO
6499;2;2;B.POSITIVO
6499;2;6;C.NEGATIVO
6499;2;7;B.POSITIVO
6499;2;10;D.NEGATIVO
6499;2;12;B.POSITIVO
6499;3;1;B.POSITIVO
6499;3;2;B.POSITIVO
6499;3;3;A.POSITIVO
6499;3;4;B.POSITIVO
6499;3;8;D.NEGATIVO
6499;3;10;C.NEGATIVO
6499;4;1;B.POSITIVO
6499;4;3;A.POSITIVO
6499;4;7;C.NEGATIVO
6499;4;8;C.NEGATIVO
6499;4;9;C.NEGATIVO
6499;4;10;C.NEGATIVO
6499;4;11;B.POSITIVO
6499;5;1;A.POSITIVO
6499;5;2;B.POSITIVO
6499;5;3;B.POSITIVO
6499;5;6;C.NEGATIVO
6499;5;8;D.NEGATIVO
6499;5;10;C.NEGATIVO
6499;5;11;C.NEGATIVO
6511;1;1;A.POSITIVO
6511;1;5;C.NEGATIVO
6511;1;6;B.POSITIVO
6511;1;7;C.NEGATIVO
6511;1;8;C.NEGATIVO
6511;3;1;A.POSITIVO
6511;3;3;C.NEGATIVO
6511;3;8;C.NEGATIVO
6511;3;9;B.POSITIVO
6511;3;11;D.NEGATIVO
6511;3;12;B.POSITIVO
6511;4;1;A.POSITIVO
6511;4;2;A.POSITIVO
6511;4;3;C.NEGATIVO
6511;4;4;C.NEGATIVO
6511;4;5;C.NEGATIVO
6511;4;6;C.NEGATIVO
6511;4;8;D.NEGATIVO
6511;4;11;B.POSITIVO
6511;5;2;A.POSITIVO
6511;5;5;C.NEGATIVO
6511;5;7;C.NEGATIVO
6512;0;1;B.POSITIVO
6512;0;5;C.NEGATIVO
6512;0;8;C.NEGATIVO
6512;0;11;B.POSITIVO
6512;1;1;B.POSITIVO
6512;1;8;C.NEGATIVO
6512;2;2;B.POSITIVO
6512;2;4;C.NEGATIVO
6512;2;6;B.POSITIVO
6512;2;7;A.POSITIVO
6512;2;9;C.NEGATIVO
6512;2;12;C.NEGATIVO
6512;3;5;A.POSITIVO
6512;3;7;C.NEGATIVO
6512;3;8;C.NEGATIVO
6512;3;10;C.NEGATIVO
6512;4;1;B.POSITIVO
6512;4;6;C.NEGATIVO
6512;4;7;B.POSITIVO
6512;4;8;C.NEGATIVO
6512;4;10;C.NEGATIVO
6512;4;11;C.NEGATIVO
6512;5;8;C.NEGATIVO
6611;1;2;C.NEGATIVO
6611;1;3;A.POSITIVO
6611;1;4;A.POSITIVO
6611;1;5;C.NEGATIVO
6611;1;12;C.NEGATIVO
6611;2;1;C.NEGATIVO
6611;2;2;B.POSITIVO
6611;2;3;C.NEGATIVO
6611;2;4;C.NEGATIVO
6611;2;6;A.POSITIVO
6611;2;7;C.NEGATIVO
6611;2;8;C.NEGATIVO
6611;2;9;B.POSITIVO
6611;2;10;C.NEGATIVO
6611;2;11;D.NEGATIVO
6611;2;12;C.NEGATIVO
6611;3;2;C.NEGATIVO
6611;3;3;D.NEGATIVO
6611;3;4;A.POSITIVO
6611;3;5;A.POSITIVO
6611;3;7;B.POSITIVO
6611;3;8;C.NEGATIVO
6611;3;9;B.POSITIVO
6611;3;11;C.NEGATIVO
6611;4;2;A.POSITIVO
6611;4;3;C.NEGATIVO
6611;4;6;B.POSITIVO
6611;4;7;D.NEGATIVO
6611;4;8;D.NEGATIVO
6611;4;9;D.NEGATIVO
6611;4;10;D.NEGATIVO
6611;4;11;D.NEGATIVO
6611;4;12;A.POSITIVO
6611;5;1;D.NEGATIVO
6611;5;2;A.POSITIVO
6611;5;3;A.POSITIVO
6611;5;4;C.NEGATIVO
6611;5;5;C.NEGATIVO
6611;5;8;D.NEGATIVO
6611;5;12;C.NEGATIVO
6612;0;3;B.POSITIVO
6612;0;8;C.NEGATIVO
6612;0;11;B.POSITIVO
6612;1;2;B.POSITIVO
6612;1;8;C.NEGATIVO
6612;2;2;C.NEGATIVO
6612;2;3;C.NEGATIVO
6612;2;4;B.POSITIVO
6612;2;7;C.NEGATIVO
6612;2;8;C.NEGATIVO
6612;2;9;B.POSITIVO
6612;2;10;B.POSITIVO
6612;2;11;B.POSITIVO
6612;3;4;A.POSITIVO
6612;3;5;B.POSITIVO
6612;3;6;C.NEGATIVO
6612;3;8;C.NEGATIVO
6612;3;11;B.POSITIVO
6612;3;12;C.NEGATIVO
6612;4;2;C.NEGATIVO
6612;4;5;C.NEGATIVO
6612;4;7;A.POSITIVO
6612;4;9;B.POSITIVO
6612;4;10;B.POSITIVO
6612;4;12;C.NEGATIVO
6612;5;3;C.NEGATIVO
6612;5;4;C.NEGATIVO
6612;5;5;C.NEGATIVO
6612;5;9;A.POSITIVO
6612;5;10;B.POSITIVO
6612;5;12;C.NEGATIVO
6619;0;7;C.NEGATIVO
6619;0;8;C.NEGATIVO
6619;1;8;C.NEGATIVO
6619;2;2;A.POSITIVO
6619;2;3;B.POSITIVO
6619;2;4;A.POSITIVO
6619;2;5;C.NEGATIVO
6619;2;8;C.NEGATIVO
6619;2;11;C.NEGATIVO
6619;3;1;C.NEGATIVO
6619;3;2;B.POSITIVO
6619;3;8;C.NEGATIVO
6619;3;10;B.POSITIVO
6619;3;11;B.POSITIVO
6619;4;3;B.POSITIVO
6619;4;8;C.NEGATIVO
6619;5;7;B.POSITIVO
6621;0;1;B.POSITIVO
6621;0;2;A.POSITIVO
6621;0;5;C.NEGATIVO
6621;0;8;C.NEGATIVO
6621;0;10;B.POSITIVO
6621;0;11;C.NEGATIVO
6621;1;7;B.POSITIVO
6621;1;8;C.NEGATIVO
6621;2;1;B.POSITIVO
6621;2;2;D.NEGATIVO
6621;2;4;B.POSITIVO
6621;2;8;C.NEGATIVO
6621;2;9;A.POSITIVO
6621;2;10;B.POSITIVO
6621;2;12;C.NEGATIVO
6621;3;2;B.POSITIVO
6621;3;3;C.NEGATIVO
6621;3;4;A.POSITIVO
6621;3;8;C.NEGATIVO
6621;3;9;C.NEGATIVO
6621;3;10;B.POSITIVO
6621;4;1;A.POSITIVO
6621;4;3;A.POSITIVO
6621;4;4;B.POSITIVO
6621;4;5;B.POSITIVO
6621;4;6;C.NEGATIVO
6621;4;8;C.NEGATIVO
6621;4;11;C.NEGATIVO
6621;4;12;C.NEGATIVO
6621;5;1;B.POSITIVO
6621;5;5;C.NEGATIVO
6621;5;7;C.NEGATIVO
6621;5;8;B.POSITIVO
6621;5;9;B.POSITIVO
6622;0;2;B.POSITIVO
6622;0;5;C.NEGATIVO
6622;0;6;C.NEGATIVO
6622;0;8;C.NEGATIVO
6622;1;8;C.NEGATIVO
6622;2;2;B.POSITIVO
6622;2;8;C.NEGATIVO
6622;3;1;B.POSITIVO
6622;3;8;C.NEGATIVO
6622;3;12;C.NEGATIVO
6622;4;2;B.POSITIVO
6622;4;3;B.POSITIVO
6622;4;5;C.NEGATIVO
6622;4;8;C.NEGATIVO
6622;4;9;C.NEGATIVO
6622;4;12;C.NEGATIVO
6622;5;1;B.POSITIVO
6622;5;2;A.POSITIVO
6622;5;8;C.NEGATIVO
6622;5;9;C.NEGATIVO
6629;0;1;C.NEGATIVO
6629;0;2;B.POSITIVO
6629;0;6;A.POSITIVO
6629;0;7;B.POSITIVO
6629;0;9;C.NEGATIVO
6629;0;10;B.POSITIVO
6629;0;11;D.NEGATIVO
6629;0;12;D.NEGATIVO
6629;1;3;B.POSITIVO
6629;1;8;C.NEGATIVO
6629;2;2;B.POSITIVO
6629;2;3;B.POSITIVO
6629;2;5;C.NEGATIVO
6629;2;7;B.POSITIVO
6629;2;8;D.NEGATIVO
6629;3;2;A.POSITIVO
6629;3;3;C.NEGATIVO
6629;3;5;A.POSITIVO
6629;3;6;C.NEGATIVO
6629;3;8;C.NEGATIVO
6629;3;9;C.NEGATIVO
6629;3;10;C.NEGATIVO
6629;3;11;A.POSITIVO
6629;4;1;B.POSITIVO
6629;4;3;A.POSITIVO
6629;4;9;C.NEGATIVO
6629;4;10;C.NEGATIVO
6629;4;11;C.NEGATIVO
6629;5;1;C.NEGATIVO
6629;5;8;C.NEGATIVO
6629;5;10;A.POSITIVO
6810;1;2;B.POSITIVO
6810;1;8;C.NEGATIVO
6810;1;12;C.NEGATIVO
6810;2;4;A.POSITIVO
6810;2;8;C.NEGATIVO
6810;2;9;B.POSITIVO
6810;2;11;B.POSITIVO
6810;2;12;C.NEGATIVO
6810;3;2;B.POSITIVO
6810;3;3;B.POSITIVO
6810;3;7;C.NEGATIVO
6810;3;8;C.NEGATIVO
6810;4;1;C.NEGATIVO
6810;4;4;C.NEGATIVO
6810;4;8;C.NEGATIVO
6810;4;9;A.POSITIVO
6810;4;11;B.POSITIVO
6810;5;6;B.POSITIVO
6810;5;8;D.NEGATIVO
6810;5;12;C.NEGATIVO
6820;1;8;C.NEGATIVO
6820;2;2;B.POSITIVO
6820;2;3;B.POSITIVO
6820;2;5;C.NEGATIVO
6820;2;8;C.NEGATIVO
6820;2;9;B.POSITIVO
6820;2;11;C.NEGATIVO
6820;2;12;C.NEGATIVO
6820;3;2;A.POSITIVO
6820;3;8;D.NEGATIVO
6820;3;10;B.POSITIVO
6820;5;1;A.POSITIVO
6820;5;2;A.POSITIVO
6820;5;3;C.NEGATIVO
6820;5;8;C.NEGATIVO
6820;5;12;C.NEGATIVO
6831;0;2;B.POSITIVO
6831;0;3;A.POSITIVO
6831;0;4;B.POSITIVO
6831;0;8;C.NEGATIVO
6831;1;2;B.POSITIVO
6831;1;8;C.NEGATIVO
6831;2;2;A.POSITIVO
6831;2;8;C.NEGATIVO
6831;2;9;C.NEGATIVO
6831;3;2;B.POSITIVO
6831;3;4;C.NEGATIVO
6831;3;6;B.POSITIVO
6831;3;8;C.NEGATIVO
6831;3;12;C.NEGATIVO
6831;4;2;D.NEGATIVO
6831;4;4;B.POSITIVO
6831;4;5;C.NEGATIVO
6831;4;6;C.NEGATIVO
6831;4;8;C.NEGATIVO
6831;4;10;B.POSITIVO
6831;4;12;A.POSITIVO
6831;5;3;B.POSITIVO
6831;5;4;A.POSITIVO
6831;5;6;C.NEGATIVO
6831;5;8;C.NEGATIVO
6831;5;11;B.POSITIVO
6831;5;12;C.NEGATIVO
6832;0;8;C.NEGATIVO
6832;1;2;B.POSITIVO
6832;1;8;C.NEGATIVO
6832;2;1;B.POSITIVO
6832;2;2;B.POSITIVO
6832;2;8;C.NEGATIVO
6832;3;1;B.POSITIVO
6832;3;2;B.POSITIVO
6832;3;8;C.NEGATIVO
6832;4;1;B.POSITIVO
6832;4;2;B.POSITIVO
6832;4;8;C.NEGATIVO
6832;4;11;C.NEGATIVO
6832;5;8;C.NEGATIVO
6832;5;10;B.POSITIVO
6910;1;2;B.POSITIVO
6910;1;3;B.POSITIVO
6910;1;8;C.NEGATIVO
6910;3;1;C.NEGATIVO
6910;3;2;D.NEGATIVO
6910;3;3;C.NEGATIVO
6910;3;4;B.POSITIVO
6910;3;6;A.POSITIVO
6910;3;7;C.NEGATIVO
6910;3;8;C.NEGATIVO
6910;3;9;A.POSITIVO
6910;3;10;B.POSITIVO
6910;3;12;C.NEGATIVO
6920;1;2;B.POSITIVO
6920;1;3;B.POSITIVO
6920;2;4;B.POSITIVO
6920;2;5;B.POSITIVO
6920;2;6;C.NEGATIVO
6920;2;7;C.NEGATIVO
6920;3;2;A.POSITIVO
6920;3;4;C.NEGATIVO
6920;3;7;C.NEGATIVO
6920;3;9;C.NEGATIVO
6920;3;12;C.NEGATIVO
7021;0;2;A.POSITIVO
7021;0;3;C.NEGATIVO
7021;0;4;C.NEGATIVO
7021;0;6;B.POSITIVO
7021;0;7;B.POSITIVO
7021;0;8;C.NEGATIVO
7021;0;12;C.NEGATIVO
7021;1;2;B.POSITIVO
7021;1;8;C.NEGATIVO
7021;2;3;B.POSITIVO
7021;2;5;C.NEGATIVO
7021;2;8;C.NEGATIVO
7021;2;10;B.POSITIVO
7021;3;2;A.POSITIVO
7021;3;4;C.NEGATIVO
7021;3;8;C.NEGATIVO
7021;3;12;C.NEGATIVO
7021;4;1;A.POSITIVO
7021;4;2;B.POSITIVO
7021;4;3;C.NEGATIVO
7021;4;4;C.NEGATIVO
7021;4;7;B.POSITIVO
7021;4;8;D.NEGATIVO
7021;4;10;C.NEGATIVO
7021;5;3;A.POSITIVO
7021;5;8;C.NEGATIVO
7021;5;11;A.POSITIVO
7021;5;12;D.NEGATIVO
7022;0;8;C.NEGATIVO
7022;1;2;B.POSITIVO
7022;1;8;C.NEGATIVO
7022;2;8;C.NEGATIVO
7022;3;8;C.NEGATIVO
7022;4;8;C.NEGATIVO
7022;4;10;B.POSITIVO
7022;5;2;B.POSITIVO
7022;5;3;B.POSITIVO
7022;5;8;C.NEGATIVO
7111;0;8;C.NEGATIVO
7111;1;2;B.POSITIVO
7111;1;8;C.NEGATIVO
7111;2;8;C.NEGATIVO
7111;3;2;B.POSITIVO
7111;3;8;C.NEGATIVO
7111;4;1;B.POSITIVO
7111;4;2;B.POSITIVO
7111;4;3;B.POSITIVO
7111;4;8;C.NEGATIVO
7111;4;12;C.NEGATIVO
7111;5;2;A.POSITIVO
7111;5;3;B.POSITIVO
7111;5;8;C.NEGATIVO
7111;5;12;C.NEGATIVO
7112;0;8;C.NEGATIVO
7112;1;8;C.NEGATIVO
7112;2;2;B.POSITIVO
7112;2;8;C.NEGATIVO
7112;3;2;B.POSITIVO
7112;3;8;C.NEGATIVO
7112;4;2;B.POSITIVO
7112;4;8;C.NEGATIVO
7112;5;8;C.NEGATIVO
7120;1;1;C.NEGATIVO
7120;1;4;B.POSITIVO
7120;1;8;C.NEGATIVO
7120;1;10;B.POSITIVO
7211;1;1;A.POSITIVO
7211;1;5;C.NEGATIVO
7211;1;7;A.POSITIVO
7211;1;8;C.NEGATIVO
7211;1;9;C.NEGATIVO
7211;2;2;B.POSITIVO
7211;2;3;A.POSITIVO
7211;2;4;C.NEGATIVO
7211;2;6;C.NEGATIVO
7211;2;8;C.NEGATIVO
7211;2;9;B.POSITIVO
7211;3;1;C.NEGATIVO
7211;3;2;A.POSITIVO
7211;3;6;D.NEGATIVO
7211;3;7;B.POSITIVO
7211;3;8;D.NEGATIVO
7211;3;9;D.NEGATIVO
7211;3;10;B.POSITIVO
7211;4;1;B.POSITIVO
7211;4;2;D.NEGATIVO
7211;4;7;B.POSITIVO
7211;4;8;D.NEGATIVO
7211;4;12;B.POSITIVO
7219;0;1;C.NEGATIVO
7219;0;3;B.POSITIVO
7219;0;6;B.POSITIVO
7219;0;8;C.NEGATIVO
7219;0;10;B.POSITIVO
7219;0;12;C.NEGATIVO
7219;1;2;B.POSITIVO
7219;1;3;B.POSITIVO
7219;1;8;C.NEGATIVO
7219;2;2;B.POSITIVO
7219;2;8;C.NEGATIVO
7219;2;10;C.NEGATIVO
7219;3;2;B.POSITIVO
7219;3;3;B.POSITIVO
7219;3;6;C.NEGATIVO
7219;3;8;D.NEGATIVO
7219;4;1;B.POSITIVO
7219;4;2;A.POSITIVO
7219;4;6;C.NEGATIVO
7219;4;7;C.NEGATIVO
7219;4;8;D.NEGATIVO
7219;4;10;B.POSITIVO
7219;4;11;B.POSITIVO
7219;5;8;C.NEGATIVO
7311;0;2;B.POSITIVO
7311;0;3;B.POSITIVO
7311;0;8;C.NEGATIVO
7311;1;2;B.POSITIVO
7311;1;8;C.NEGATIVO
7311;2;8;C.NEGATIVO
7311;3;8;C.NEGATIVO
7311;4;2;B.POSITIVO
7311;4;3;B.POSITIVO
7311;4;8;C.NEGATIVO
7311;4;12;C.NEGATIVO
7311;5;8;C.NEGATIVO
7312;1;2;B.POSITIVO
7312;1;6;B.POSITIVO
7312;1;8;C.NEGATIVO
7312;2;8;C.NEGATIVO
7312;2;11;B.POSITIVO
7312;3;1;A.POSITIVO
7312;3;3;B.POSITIVO
7312;3;8;C.NEGATIVO
7312;3;9;C.NEGATIVO
7312;3;12;C.NEGATIVO
7312;4;2;B.POSITIVO
7312;4;4;C.NEGATIVO
7312;4;5;C.NEGATIVO
7312;4;7;B.POSITIVO
7312;4;10;C.NEGATIVO
7312;5;1;A.POSITIVO
7312;5;3;A.POSITIVO
7312;5;7;B.POSITIVO
7312;5;8;D.NEGATIVO
7312;5;10;C.NEGATIVO
7312;5;11;C.NEGATIVO
7320;1;1;B.POSITIVO
7320;1;5;B.POSITIVO
7320;1;6;C.NEGATIVO
7320;1;7;B.POSITIVO
7320;1;8;C.NEGATIVO
7420;1;1;C.NEGATIVO
7420;1;2;B.POSITIVO
7420;1;3;B.POSITIVO
7420;1;5;C.NEGATIVO
7420;1;8;C.NEGATIVO
7490;1;2;B.POSITIVO
7490;1;3;B.POSITIVO
7490;1;6;C.NEGATIVO
7490;1;8;C.NEGATIVO
7490;1;9;C.NEGATIVO
7490;1;11;B.POSITIVO
7490;2;1;C.NEGATIVO
7490;2;3;D.NEGATIVO
7490;2;4;B.POSITIVO
7490;2;5;A.POSITIVO
7490;2;6;B.POSITIVO
7490;2;7;D.NEGATIVO
7490;2;8;D.NEGATIVO
7490;2;11;C.NEGATIVO
7490;2;12;A.POSITIVO
7490;3;5;A.POSITIVO
7490;3;6;C.NEGATIVO
7490;3;8;C.NEGATIVO
7490;3;10;C.NEGATIVO
7490;3;11;C.NEGATIVO
7500;1;2;A.POSITIVO
7500;1;8;C.NEGATIVO
7500;1;9;C.NEGATIVO
7500;1;10;B.POSITIVO
7711;0;2;B.POSITIVO
7711;0;3;B.POSITIVO
7711;0;4;B.POSITIVO
7711;0;7;C.NEGATIVO
7711;0;8;C.NEGATIVO
7711;1;2;B.POSITIVO
7711;1;3;B.POSITIVO
7711;1;8;C.NEGATIVO
7711;1;9;C.NEGATIVO
7711;2;2;B.POSITIVO
7711;2;3;B.POSITIVO
7711;2;8;C.NEGATIVO
7711;3;2;B.POSITIVO
7711;3;3;A.POSITIVO
7711;3;8;D.NEGATIVO
7711;4;3;B.POSITIVO
7711;4;8;C.NEGATIVO
7711;4;9;B.POSITIVO
7711;4;12;C.NEGATIVO
7711;5;2;B.POSITIVO
7711;5;3;A.POSITIVO
7711;5;8;C.NEGATIVO
7711;5;9;C.NEGATIVO
7712;1;3;B.POSITIVO
7712;1;5;B.POSITIVO
7712;1;8;C.NEGATIVO
7712;1;11;B.POSITIVO
7712;1;12;D.NEGATIVO
7712;5;2;A.POSITIVO
7712;5;3;B.POSITIVO
7712;5;5;D.NEGATIVO
7712;5;6;C.NEGATIVO
7712;5;8;D.NEGATIVO
7712;5;10;A.POSITIVO
7721;1;2;A.POSITIVO
7721;1;8;C.NEGATIVO
7721;1;9;C.NEGATIVO
7721;2;2;C.NEGATIVO
7721;2;3;D.NEGATIVO
7721;2;4;D.NEGATIVO
7721;2;5;B.POSITIVO
7721;2;8;D.NEGATIVO
7721;2;9;B.POSITIVO
7721;2;10;B.POSITIVO
7721;2;11;A.POSITIVO
7721;2;12;A.POSITIVO
7721;3;1;D.NEGATIVO
